incident_id,article_url,domain
451,https://toronto.citynews.ca/2019/06/30/hate-crime-investigators-probing-alleged-assault-at-canadas-wonderland/,citynews.ca
452,https://www.hilltimes.com/2019/07/03/continued-liberal-delays-to-end-sexist-indian-status-rules-baffling-to-indigenous-advocates/206156,hilltimes.com
453,https://www.straight.com/news/1262216/racism-among-non-whites-black-woman-complains-against-ethnically-diverse-surrey-company,straight.com
454,https://beta.canada.com/pmn/news-pmn/canada-news-pmn/first-nations-basketball-players-to-hit-court-despite-dispute-with-referees/wcm/c74f1ac0-1c4b-4eb2-9741-c48529fda3b6/amp/,canada.com
455,https://www.cbc.ca/news/canada/british-columbia/former-b-c-jail-guard-wins-human-rights-case-for-racism-1.5202461,cbc.ca
456,https://www.americanbazaaronline.com/2019/07/05/man-in-british-columbia-writes-racist-graffiti-outside-gurudwara-438142/,americanbazaaronline.com
457,https://www.cbc.ca/news/politics/rcmp-nationalist-party-1.5198409,cbc.ca
458,https://www.cbc.ca/news/canada/nova-scotia/blackface-halifax-pride-black-community-facekini-photo-poster-1.5201378,cbc.ca
459,https://www.cbc.ca/news/canada/british-columbia/victoria-bc-motion-against-quebec-bill-21-religious-symbols-1.5203408,cbc.ca
460,https://calgarysun.com/business/local-business/racist-branding-at-whyte-avenue-candy-store-removed-after-social-media-backlash/wcm/5b257957-66cb-4dbe-930b-0cd9b4ef4d16,calgarysun.com
461,https://www.ourwindsor.ca/news-story/9496826-maxime-bernier-criticized-for-posing-with-members-of-northern-guard-at-calgary-stampede/,ourwindsor.ca
462,https://www.cbc.ca/news/canada/montreal/human-rights-complaint-over-racist-scouts-songbook-1.5206540,cbc.ca
463,https://www.cbc.ca/news/canada/toronto/wonderland-hate-crime-investigation-york-police-1.5207327,cbc.ca
464,https://www.cbc.ca/news/canada/nova-scotia/racial-discrimination-department-of-national-defence-halifax-workplace-apprentice-1.5207193,cbc.ca
465,https://beta.canada.com/news/canada/indigenous-residents-of-ontario-island-face-discrimination-at-border-crossing-suit/wcm/d9cc3402-842f-4beb-916c-e105efb94a14/amp/,canada.com
466,https://globalnews.ca/news/5511532/kamloops-hate-crime-beating/,globalnews.ca
467,https://www.ctvnews.ca/canada/ontario-waterpark-criticized-over-racist-images-on-kongo-expedition-ride-1.4513331,ctvnews.ca
468,https://www.cbc.ca/news/canada/manitoba/people-party-canada-winnipeg-elmwood-transcona-resigns-quits-1.5215988,cbc.ca
469,https://www.cbc.ca/news/canada/nova-scotia/harbourville-bonfire-nightmare-muslim-friends-1.5220817,cbc.ca
470,https://dailyhive.com/vancouver/vancouver-councillor-motion-anti-semitism-july-2019,dailyhive.com
471,https://www.straight.com/news/1277836/sechelt-rcmp-alerted-after-anti-semitic-threats-appear-social-media,straight.com
472,https://www.cbc.ca/news/canada/montreal/quebec-city-man-decries-racist-violence-after-being-stabbed-leaving-a-store-1.5222628,cbc.ca
473,https://edmonton.citynews.ca/2019/09/17/ppc-apology-legal-action-bernier/,citynews.ca
474,https://edmonton.citynews.ca/2019/07/24/saskatchewan-premier-draws-ire-for-tweeting-photo-of-car-with-confederate-flag/,citynews.ca
475,https://www.cbc.ca/news/politics/maxime-bernier-immigration-speech-mississauga-1.5224114,cbc.ca
476,https://www.narcity.com/news/ca/on/toronto/michael-stafford-is-getting-called-out-for-tweeting-and-deleting-racist-comments,narcity.com
477,https://globalnews.ca/news/5684947/montreal-woman-alleges-assault-montreal/,globalnews.ca
478,https://www.timesofisrael.com/montreal-taxi-driver-beats-jewish-man-yells-wont-move-for-any-fing-jews/,timesofisrael.com
479,https://o.canada.com/news/regina-police-investigating-after-coffee-thrown-at-two-men/wcm/86b2b39c-ca69-4933-bf13-a6874f08c381,canada.com
480,https://www.abbynews.com/news/catholic-says-khalsa-credit-union-denied-her-membership-because-of-religion/,abbynews.com
481,https://www.timesofisrael.com/police-suspect-hate-crime-after-jewish-boys-assaulted-in-toronto/,timesofisrael.com
482,https://www.narcity.com/news/ca/air-canada-faces-backlash-for-allegedly-forcing-12-year-old-passenger-to-remove-hijab,narcity.com
483,https://beta.canada.com/pmn/news-pmn/canada-news-pmn/edmonton-police-investigating-nazi-symbol-spray-painted-on-grass-near-mall/wcm/30167d67-5a67-4cf2-8a18-b2277926679e/amp/,canada.com
484,http://www.israelnationalnews.com/News/News.aspx/267046,israelnationalnews.com
485,https://www.jta.org/quick-reads,jta.org
486,https://www.cbc.ca/news/canada/montreal/montreal-police-fined-black-man-500-as-he-took-out-the-recycling-he-blames-racial-profiling-1.5240564,cbc.ca
487,https://globalnews.ca/news/5747556/victoria-busker-fake-ice-agent/,globalnews.ca
488,https://kitchener.ctvnews.ca/i-should-have-my-new-family-here-waterloo-man-suing-trudeau-over-fianc%C3%A9e-s-denied-visa-application-1.4543714,ctvnews.ca
489,https://www.cbc.ca/news/canada/manitoba/youth-soccer-racist-incident-1.5242593,cbc.ca
490,https://www.cbc.ca/news/canada/nova-scotia/googoo-human-rights-complaint-1.5240995,cbc.ca
491,https://www.cbc.ca/news/canada/ottawa/csis-calls-visits-mulslim-students-ottawa-1.5240044,cbc.ca
492,https://www.huffingtonpost.ca/entry/racist-camel-tweet-calgary_ca_5d519985e4b0cfeed1a1565e,huffingtonpost.ca
493,https://www.straight.com/news/1315366/peoples-party-canada-candidates-signs-north-vancouver-targeted-racist-graffiti,straight.com
494,https://www.cbc.ca/news/canada/hamilton/hate-bias-graffiti-hamilton-police-1.5324342,cbc.ca
495,https://www.theglobeandmail.com/canada/british-columbia/article-ministry-of-education-launches-investigation-over-racism-at-vancouver/,theglobeandmail.com
496,https://www.cbc.ca/news/canada/toronto/it-never-should-have-happened-royal-canadian-legion-probes-why-rebel-news-event-held-at-toronto-branch-1.5326944,cbc.ca
497,https://www.thechronicleherald.ca/federal-election/estonian-group-calls-for-removal-of-sydney-victoria-candidate-365140/,thechronicleherald.ca
498,https://www.cbc.ca/news/canada/thunder-bay/thunder-bay-councillor-conflict-1.5327012,cbc.ca
499,https://www.cbc.ca/news/canada/prince-edward-island/pei-halloween-cultural-appropriation-costumes-1.5318769,cbc.ca
500,https://globalnews.ca/news/6038246/london-psychiatrist-dr-daniel-lefcoe-linked-to-support-of-canadian-nationalist-party/,globalnews.ca
501,https://www.cp24.com/news/four-arrested-in-blockade-of-hamilton-people-s-party-event-including-son-of-syrian-restaurant-owners-1.4651845,cp24.com
502,https://www.thechronicleherald.ca/news/local/racist-graffiti-found-in-cole-harbour-investigated-as-hate-crime-366916/,thechronicleherald.ca
503,https://www.cbc.ca/news/canada/ottawa/robert-soulieres-book-n-word-complaint-1.5335079,cbc.ca
504,https://www.vernonmorningstar.com/federal-election/ppc-party-discredits-its-former-kelowna-lake-country-presidents-past-accusations-of-racism/,vernonmorningstar.com
505,https://montreal.ctvnews.ca/thousands-treated-unfairly-by-montreal-police-advocates-say-at-systemic-racism-hearings-1.4655149,ctvnews.ca
506,https://montreal.ctvnews.ca/montrealers-plan-march-against-racism-bill-21-on-sunday-1.4652925,ctvnews.ca
507,https://www.mississauga.com/news-story/9659265-mississauga-council-opts-to-formally-oppose-quebec-s-bill-21/,mississauga.com
508,https://www.thestar.com/news/gta/2019/11/01/toronto-mom-claims-she-was-racially-profiled-detained-assaulted-when-police-came-to-check-on-her-kids.html,thestar.com
509,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/police-investigate-vandalism-of-structure-on-property-of-ontario-synagogue,nationalpost.com
510,https://www.halifaxtoday.ca/local-news/forces-member-calls-on-caf-to-relocate-his-family-from-home-where-murder-suicide-occurred-1771338,halifaxtoday.ca
511,https://www.cbc.ca/news/canada/montreal/judge-laval-ticket-police-officer-1.5347451,cbc.ca
512,https://edmonton.citynews.ca/2019/10/29/speak-english-in-canada-racist-rant-caught-on-video-in-burnaby-drugstore/,citynews.ca
513,https://www.huffingtonpost.ca/entry/canadian-culture-viral-thread-shoji-yoshiyama_ca_5db5dd24e4b006d49170c78d,huffingtonpost.ca
514,https://www.citynews1130.com/2019/11/03/video-carwash-racist-richmond/,citynews1130.com
515,https://www.huffingtonpost.ca/entry/mexican-ice-halloween-costume-toronto_ca_5db8bd8ee4b066da55288116,huffingtonpost.ca
516,https://www.cbc.ca/news/canada/newfoundland-labrador/byrne-accusations-legislature-1.5352183,cbc.ca
517,https://www.cbc.ca/news/canada/hamilton/community-hub-1.5348580,cbc.ca
518,https://bc.ctvnews.ca/touring-comedy-show-cancelled-over-racism-concerns-1.4667227,ctvnews.ca
519,https://www.cbc.ca/news/canada/london/london-ontario-racist-incident-workplace-mcdonalds-1.5341465,cbc.ca
520,https://bc.ctvnews.ca/go-back-to-your-country-two-more-racist-rants-surface-days-after-viral-video-from-b-c-drugstore-1.4669467,ctvnews.ca
521,https://www.theguardian.pe.ca/news/canada/black-faced-ghouls-raise-racist-spectre-in-windsor-372445/,pe.ca
522,https://www.cbc.ca/news/canada/nova-scotia/walmart-canada-halloween-costumes-accusations-mocking-black-culture-1.5340054,cbc.ca
523,https://pressprogress.ca/alberta-wexit-group-says-it-wants-to-roll-back-womens-legal-rights-and-outlaw-racial-agitation/,pressprogress.ca
524,https://www.ctvnews.ca/canada/rcmp-feds-pressed-to-find-missing-reservist-with-alleged-links-to-neo-nazis-1.4659426,ctvnews.ca
525,https://www.cbc.ca/news/canada/calgary/wexit-federal-registration-1.5347597,cbc.ca
526,https://www.mcgilldaily.com/2019/11/our-response/,mcgilldaily.com
527,https://globalnews.ca/news/6128765/montreal-men-human-rights-complaints-discrimination-banks/,globalnews.ca
528,https://globalnews.ca/news/6128765/montreal-men-human-rights-complaints-discrimination-banks/,globalnews.ca
529,https://globalnews.ca/news/6173750/ottawa-anti-hate-coalition/,globalnews.ca
530,https://www.cbc.ca/news/canada/iron-march-message-board-canadian-forces-1.5353201,cbc.ca
531,https://www.cbc.ca/news/canada/newfoundland-labrador/mi-sel-joe-requests-to-address-house-1.5358225,cbc.ca
532,https://www.cbc.ca/news/canada/kitchener-waterloo/laurier-student-social-media-video-n-word-1.5359302,cbc.ca
533,https://www.cbc.ca/news/canada/newfoundland-labrador/byrne-accusations-legislature-1.5352183,cbc.ca
534,https://www.cp24.com/news/small-group-of-cherry-supporters-protest-his-firing-outside-rogers-headquarters-1.4684061,cp24.com
535,https://www.cbc.ca/news/investigates/kristian-ayoungman-shooting-strathmore-alberta-1.4866823,cbc.ca
536,https://www.cbc.ca/news/canada/toronto/peel-school-board-racism-review-1.5351594,cbc.ca
537,https://toronto.ctvnews.ca/mpp-calls-on-ontario-legislature-to-denounce-quebec-s-bill-21-prevent-enacting-similar-law-1.4673779,ctvnews.ca
538,https://aptnnews.ca/2019/11/07/inuk-filmmakers-experience-with-nfb-prompts-human-rights-complaint/,aptnnews.ca
539,https://www.niagarathisweek.com/news-story/9684315-local-group-apologizes-for-racist-comments-about-indigenous-hunters/,niagarathisweek.com
540,https://torontosun.com/news/local-news/warmington-don-cherry-fired-over-controversial-poppy-comment,torontosun.com
541,https://www.cbc.ca/news/canada/manitoba/opinion-winnipeg-racism-1.5359578,cbc.ca
542,https://o.canada.com/pmn/news-pmn/canada-news-pmn/b-c-introduces-new-strategy-for-fighting-racism-and-hate-in-communities/wcm/2aac97b4-eb4e-42d8-9b5f-1a9f223a67a4,canada.com
543,https://globalnews.ca/news/6189724/b-c-government-looking-into-fines-for-people-engaging-in-racist-behaviour/,globalnews.ca
544,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/quebec-human-rights-commission-urges-police-to-end-routine-street-checks,nationalpost.com
545,https://www.cbc.ca/news/canada/british-columbia/langham-court-human-rights-complaint-1.5368954,cbc.ca
546,https://www.cbc.ca/news/canada/british-columbia/riot-walk-vancouver-history-tour-1.5358936,cbc.ca
547,https://nationalpost.com/news/york-university-launches-review-after-event-with-ex-israeli-soldiers-met-with-massive-protest,nationalpost.com
548,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/new-ottawa-police-chief-vows-vigilance-on-racial-bias-discrimination,nationalpost.com
549,https://www.saltwire.com/news/canada/cities-face-pushback-over-same-anti-semitism-definition-backed-by-federal-government-378660/,saltwire.com
550,https://www.cbc.ca/news/canada/toronto/new-plaque-honours-black-community-that-helped-forge-the-identity-of-leslieville-1.5364692,cbc.ca
551,https://www.cbc.ca/news/canada/ottawa/black-professors-university-ottawa-town-hall-1.5367473,cbc.ca
552,https://www.cbc.ca/news/canada/nova-scotia/climate-change-indigenous-black-nova-scotia-poverty-race-1.5350495,cbc.ca
553,https://www.tvo.org/article/how-this-18-year-old-is-fostering-multiculturalism-in-thunder-bay,tvo.org
554,https://nationalpost.com/news/canada/don-cherry-hnic-you-people-hockey-coachs-corner,nationalpost.com
555,https://winnipeg.ctvnews.ca/winnipeg-mayor-calls-don-cherry-s-comments-profoundly-racist-1.4681725,ctvnews.ca
556,https://www.thepostmillennial.com/comments-calling-hockey-players-white-boys-bullies-spark-backlash-on-the-social/,thepostmillennial.com
557,https://www.ctvnews.ca/canada/map-of-hate-publication-pinpoints-canadian-users-of-neo-nazi-site-iron-march-1.4703545,ctvnews.ca
558,https://www.cbc.ca/news/politics/tasker-lynn-beyak-back-on-senate-payroll-1.5374559,cbc.ca
559,https://www.ctvnews.ca/canada/lawsuit-alleges-indigenous-soldier-faced-racism-bullying-before-his-suicide-1.4701622,ctvnews.ca
560,https://edmonton.citynews.ca/2019/11/26/nhl-investigating-allegations-of-racial-slur-from-flames-head-coach-3/,citynews.ca
561,https://ottawa.ctvnews.ca/pembroke-gun-store-advertises-white-friday-sale-but-owner-insists-he-s-not-racist-1.4701434,ctvnews.ca
562,https://www.cbc.ca/news/canada/montreal/human-rights-commission-racial-profiling-1.5369444,cbc.ca
563,https://www.cbc.ca/news/canada/toronto/reaction-facebook-post-durham-regional-police-service-1.5375952,cbc.ca
564,https://globalnews.ca/news/6149683/nupge-indigenous-scholarship/,globalnews.ca
565,https://bc.ctvnews.ca/smudging-demonstration-violated-girl-s-religious-rights-b-c-mother-says-in-lawsuit-1.4690589,ctvnews.ca
566,https://www.vice.com/en_ca/article/8xww9a/edmonton-schools-durag-this-is-what-happens-when-you-try-to-fight-systemic-racism-in-canada,vice.com
567,https://www.ctvnews.ca/health/toronto-area-rapper-blames-systemic-racism-for-months-of-misdiagnosis-1.4716013,ctvnews.ca
568,https://o.canada.com/pmn/sports-pmn/reports-flames-fire-peters-after-allegations-of-racism/wcm/8c30f91c-fc15-42b8-a9e6-3baaf400444d,canada.com
569,https://thetyee.ca/News/2019/12/06/Vancouver-School-Trustee-Anti-Hate-Motion-Vote/,thetyee.ca
570,https://www.cbc.ca/news/canada/calgary/navy-reservist-iron-march-data-1.5382424,cbc.ca
571,https://www.cbc.ca/news/politics/project-cactus-kinsella-daisy-ppc-bernier-1.5372715,cbc.ca
572,https://www.saltwire.com/news/canada/racial-tensions-at-heart-of-community-meeting-following-controversial-windsor-halloween-display-384259/,saltwire.com
573,https://www.vice.com/en_ca/article/8xwwaa/neo-nazi-terror-group-harbouring-missing-ex-soldier-patrik-mathews-sources,vice.com
574,https://montrealgazette.com/news/local-news/bell-canada-customer-ordered-to-pay-4000-for-intolerable-racist-conduct-toward-customer-service-agent,montrealgazette.com
575,https://globalnews.ca/news/5757796/andrew-scheer-condemns-behaviour-and-racist-comments-video-toronto/,globalnews.ca
576,https://globalnews.ca/news/5755173/ontario-court-peace-bond-far-right-figure/,globalnews.ca
577,https://www.citynews1130.com/2019/08/12/racist-tirade-on-ctrain-caught-on-video/,citynews1130.com
578,https://www.ctvnews.ca/canada/canadian-military-issues-new-ban-on-discriminatory-sexually-explicit-tattoos-1.4546293,ctvnews.ca
579,https://www.narcity.com/news/ca/on/toronto/torontos-cactus-club-cafe-faces-accusations-of-discrimination-and-racism-by-local-dj,narcity.com
580,https://www.thestar.com/vancouver/2019/08/13/indigenous-man-denied-a-place-on-the-bc-liver-transplant-list-alleges-alcohol-abstinence-policy-is-a-lethal-form-of-racism.html,thestar.com
581,https://beta.canada.com/pmn/news-pmn/canada-news-pmn/quebec-police-investigate-possible-hate-crime-after-excrement-left-on-storefront/wcm/e6381774-b185-402c-b856-576daf5612c6/amp/,canada.com
582,https://www.tricitynews.com/news/hate-crimes-not-tolerated-in-coquitlam-says-coquitlam-rcmp-after-racist-letter-sent-1.23915971,tricitynews.com
583,https://www.cbc.ca/news/indigenous/winnipeg-superstore-racial-profiling-1.5394777,cbc.ca
584,https://aptnnews.ca/2019/12/06/indigenous-women-denounce-devastating-random-street-checks-in-montreal/,aptnnews.ca
585,https://www.thepostmillennial.com/pull-the-trigger-children-dance-to-song-promoting-violence-at-mississauga-solidarity-event/,thepostmillennial.com
586,https://www.cbc.ca/news/canada/montreal/fred-christie-montreal-supreme-court-1.5390316,cbc.ca
587,https://www.huffingtonpost.ca/entry/manjot-bains-trudeau-blackface_ca_5df15070e4b01e0f29593ae9,huffingtonpost.ca
588,https://www.cbc.ca/news/politics/transport-canada-offensive-email-no-fly-list-1.5389058,cbc.ca
589,https://www.cbc.ca/news/canada/windsor/indigenous-patient-racist-discrimination-windsor-regional-hospital-1.5393437,cbc.ca
590,https://www.cbc.ca/news/canada/newfoundland-labrador/racist-comments-pal-flight-1.5390513,cbc.ca
591,https://www.cbc.ca/news/canada/saskatoon/id-canada-posters-1.5391164,cbc.ca
592,https://www.cbc.ca/news/canada/nova-scotia/nova-scotia-teen-racist-comments-game-hockey-task-force-1.5392103,cbc.ca
593,https://www.vancouverisawesome.com/video/video-tru-students-tackle-local-racism-in-mini-documentary-1949720,vancouverisawesome.com
594,https://www.saltwire.com/news/provincial/former-halifax-mooseheads-captain-trey-lewis-opens-up-about-being-target-of-racism-385731/,saltwire.com
595,https://www.cbc.ca/news/canada/british-columbia/tru-student-backlash-free-secwepemc-parking-petition-1.5389991,cbc.ca
596,https://www.huffingtonpost.ca/entry/harjit-sajjan-canada-military-racism_ca_5d548505e4b0d8840fee4c27,huffingtonpost.ca
597,https://beta.canada.com/pmn/news-pmn/canada-news-pmn/profiling-class-action-against-montreal-police-a-victory-for-justice-group/wcm/50e6c4ca-a473-42c6-9d2f-68d87570f114/amp/,canada.com
598,https://calgaryherald.com/news/local-news/controversial-calgary-candidate-facing-forgery-charges-from-2015-federal-election,calgaryherald.com
599,https://www.ctvnews.ca/canada/canadian-armed-forces-investigating-reservist-for-potential-racist-activities-1.4557639,ctvnews.ca
600,https://www.comoxvalleyrecord.com/news/cricket-players-get-interrupted-by-racist-remark-in-courtenay/,comoxvalleyrecord.com
601,https://www.vice.com/en_ca/article/pa7bw7/james-sears-editor-of-canadas-most-racist-paper-ygets-year-in-prison-for-promoting-hate-your-ward-news,vice.com
602,https://globalnews.ca/news/5804076/peterborough-bridge-graffiti-hate-crime/,globalnews.ca
603,https://pressprogress.ca/canadian-white-nationalist-party-kicked-out-of-registered-office-inside-the-toronto-star-building/,pressprogress.ca
604,https://www.nationalobserver.com/2019/08/22/news/he-used-work-site-promoted-racists-now-he-edits-canadian-news-outlet,nationalobserver.com
605,https://www.baytoday.ca/local-news/end-to-long-standing-gender-based-discrimination-could-see-up-to-450000-become-eligible-for-indian-status-1652660,baytoday.ca
606,https://www.cbc.ca/news/canada/montreal/human-rights-tribunal-montreal-police-1.5255877,cbc.ca
607,https://www.thechronicleherald.ca/news/local/peoples-party-of-canada-billboard-in-halifax-sparks-outcry-344685/,thechronicleherald.ca
608,https://www.cbc.ca/news/canada/british-columbia/police-investigating-racist-rant-richmond-parking-lot-1.5258802,cbc.ca
609,https://www.kamloopsmatters.com/local-news/racist-tirade-galvanizes-bc-soccer-camp-1654966,kamloopsmatters.com
610,https://www.cbc.ca/news/canada/edmonton/alberta-government-drops-anti-racism-focus-of-popular-grant-1.5394869,cbc.ca
611,https://www.cbc.ca/news/canada/nova-scotia/bible-hill-tim-hortons-racism-business-diversity-committee-1.5402255,cbc.ca
612,https://www.theglobeandmail.com/canada/article-an-indigenous-mans-death-in-thunder-bay-triggered-a-historic-probe-of/,theglobeandmail.com
613,https://www.vice.com/en_ca/article/akwz7g/canadian-military-investigating-soldier-after-posts-on-neo-nazi-forum,vice.com
614,https://www.cbc.ca/news/canada/british-columbia/vancouver-school-board-anti-racism-discrimination-policy-1.5398624,cbc.ca
615,https://www.cbc.ca/news/canada/nova-scotia/logan-prosper-returns-to-the-ice-1.5397093,cbc.ca
616,https://www.cbc.ca/news/canada/edmonton/school-board-lifts-ban-on-mother-in-do-rag-feud-1.5400150,cbc.ca
617,https://www.cbc.ca/news/canada/british-columbia/elite-vancouver-private-school-failed-to-stop-student-bullying-says-b-c-supreme-court-claim-1.5398410,cbc.ca
618,https://www.stcatharinesstandard.ca/news-story/9841132-hamilton-woman-in-racist-boxing-day-parking-lot-rant-to-appear-in-court-in-march/,stcatharinesstandard.ca
619,https://globalnews.ca/news/6358053/winnipeg-artist-reacts-with-love-after-buyer-deliberately-destroys-painting/,globalnews.ca
620,https://www.thepeterboroughexaminer.com/news-story/9793216-peterborough-mayor-wants-white-nationalist-group-s-posters-removed/,thepeterboroughexaminer.com
621,https://winnipeg.citynews.ca/2019/12/30/family-of-inuk-singer-kelly-fraser-remembers-incredibly-kind-performer/,citynews.ca
622,https://aptnnews.ca/2019/12/28/racism-is-alive-and-well-mikmaq-fishermen-vow-to-be-back-on-the-water-after-boat-sunk/,aptnnews.ca
623,https://www.cbc.ca/news/canada/british-columbia/bc-gabriola-island-jewish-camp-graffiti-1.5411266,cbc.ca
624,https://www.cbc.ca/news/canada/calgary/calgary-unprovoked-attack-hate-crime-charges-1.5413054,cbc.ca
625,https://www.theglobeandmail.com/canada/article-ontario-court-of-appeal-unanimously-rules-against-closed-police/,theglobeandmail.com
626,https://www.cbc.ca/news/canada/hamilton/cultural-assessment-samson-aristor-1.5404479,cbc.ca
627,https://globalnews.ca/news/6322041/nshrc-rescinds-award-rana-zaman/,globalnews.ca
628,https://www.ctvnews.ca/canada/indigenous-couple-say-they-were-racially-profiled-at-michaels-store-1.4740531,ctvnews.ca
629,https://www.cbc.ca/news/canada/london/london-family-house-egged-1.5407240,cbc.ca
630,https://www.cbc.ca/news/canada/montreal/kenrick-mcrae-quebec-police-ethics-committeee-1.5407049,cbc.ca
631,https://www.kamloopsmatters.com/national-sports/forge-fc-assistant-coach-to-appeal-suspension-denying-allegations-of-racism-1661854,kamloopsmatters.com
632,https://calgaryherald.com/news/local-news/very-racist-and-hurtful-groups-slam-anti-immigration-billboard-seen-in-calgary-across-canada,calgaryherald.com
633,https://www.cbc.ca/sports/quebec-baseball-racism-1.5264550,cbc.ca
634,https://www.huffingtonpost.ca/entry/gurratan-singh_ca_5d6d4044e4b0110804530b40,huffingtonpost.ca
635,https://www.cbc.ca/news/canada/toronto/dennis-flynn-park-toronto-police-anti-muslim-graffiti-sign-1.5267436,cbc.ca
636,https://cfjctoday.com/2019/09/01/liberals-drop-candidate-in-montreal-riding-over-comments-described-as-anti-semitic-2/,cfjctoday.com
637,https://www.cbc.ca/news/politics/ndp-racism-new-brunswick-green-party-elizabeth-may-jonathan-richardson-1.5269606,cbc.ca
638,https://blackburnnews.com/windsor/windsor-news/2019/09/05/graffiti-condemned-friends-simon-wiesenthal-centre/,blackburnnews.com
639,https://www.cbc.ca/news/indigenous/child-welfare-on-reserve-compensation-1.5272667,cbc.ca
640,https://www.citynews1130.com/2019/09/05/sfu-security-targeted-incident/,citynews1130.com
641,https://pressprogress.ca/green-party-candidate-says-focusing-on-racism-is-a-distraction-from-real-problems/,pressprogress.ca
642,https://globalnews.ca/news/5860871/cobourg-nazi-flag-hate-crime-human-rights/,globalnews.ca
643,https://www.jns.org/former-cab-driver-charged-for-beating-jewish-man-in-montreal/,jns.org
644,https://www.cbc.ca/news/canada/british-columbia/man-arrested-racist-bus-rant-1.5274495,cbc.ca
645,https://www.citynews1130.com/2019/09/07/absolute-garbage-vancouver-sun-op-ed-draws-backlash-criticized-as-racist/,citynews1130.com
646,https://www.nationalobserver.com/2019/09/08/news/first-nations-given-max-compensation-ottawas-child-welfare-discrimination,nationalobserver.com
647,https://london.ctvnews.ca/ppc-campaign-office-launch-interrupted-by-immigration-question-1.4586471,ctvnews.ca
648,https://www.cbc.ca/news/canada/british-columbia/port-alberni-vancouver-island-racist-covenant-property-title-1.5277395,cbc.ca
649,https://edmontonjournal.com/news/local-news/edmonton-lgbtq-gym-closes-temporarily-following-hate-crime-report,edmontonjournal.com
650,https://edmonton.citynews.ca/2019/09/12/ppc-racism-candidate/,citynews.ca
651,https://www.cbc.ca/news/canada/newfoundland-labrador/innu-nation-perry-trimper-reaction-1.5282187,cbc.ca
652,https://www.huffingtonpost.ca/entry/eric-schomann-resigns-greens-islamophobia_ca_5d7aa6dde4b061b5526a0bdf,huffingtonpost.ca
653,https://www.cbc.ca/news/canada/north/class-action-alleging-rcmp-discrimination-growing-says-lawyer-1.5283610,cbc.ca
654,https://montreal.ctvnews.ca/a-west-island-conservative-party-candidate-s-signs-are-being-defaced-with-swastikas-1.4595794,ctvnews.ca
655,https://www.vancouverisawesome.com/vancouver-news/indigenous-birth-alert-system-child-apprehension-bc-canada-1945722,vancouverisawesome.com
656,https://www.narcity.com/news/ca/maxime-berniers-debate-invitation-results-in-a-complaint-letter-from-the-ndp,narcity.com
657,https://www.cbc.ca/news/canada/british-columbia/racist-video-school-parents-1.5287414,cbc.ca
658,https://www.aljazeera.com/news/2019/09/canada-trudeau-admits-racist-brownface-makeup-190919020824711.html,aljazeera.com
659,https://www.vice.com/en_ca/article/9ke3p8/maxime-berniers-party-doxxed-and-called-this-man-a-terrorist-so-hes-suing,vice.com
660,https://globalnews.ca/news/5918701/owen-sound-hate-based-stickers/,globalnews.ca
661,https://www.owensoundsuntimes.com/news/local-news/national-organization-alarmed-by-hate-related-sticker-campaign-in-owen-sound,owensoundsuntimes.com
662,https://www.coastmountainnews.com/news/air-canada-forced-girl-12-to-remove-hijab-civil-rights-group/,coastmountainnews.com
663,https://www.cbc.ca/news/canada/saskatoon/saskatoon-gas-assault-mischief-1.5294412,cbc.ca
664,https://globalnews.ca/news/5945231/calgary-skyview-federal-election-signs-racist-vandalism/,globalnews.ca
665,https://www.surreynowleader.com/federal-election/maxime-bernier-stumping-in-surrey-wednesday-morning/,surreynowleader.com
666,https://www.theglobeandmail.com/canada/article-three-teachers-file-another-lawsuit-against-quebecs-bill-21/,theglobeandmail.com
667,https://www.cbc.ca/news/canada/british-columbia/calabash-bistro-racist-graffiti-vancouver-1.5297808,cbc.ca
668,https://www.vancouverisawesome.com/vancouver-news/chinese-group-demands-public-apology-for-racist-rant-richmond-bc-1945921,vancouverisawesome.com
669,https://globalnews.ca/news/5972723/discrimination-has-no-jurisdiction-calgary-council-passes-motion-opposing-quebecs-bill-21/,globalnews.ca
670,https://www.cp24.com/news/watch-cut-off-turban-to-look-like-a-canadian-racist-man-tells-singh-1.4620893,cp24.com
671,https://lethbridgenewsnow.com/2019/10/04/association-of-nigerian-doctors-calls-alberta-judges-comments-racist-3/,lethbridgenewsnow.com
672,https://www.huffingtonpost.ca/entry/jaime-battiste_ca_5d9a225fe4b099389801ab90,huffingtonpost.ca
673,https://www.cjnews.com/news/canada/york-federation-of-students-passes-motion-to-oppose-israeli-officials,cjnews.com
674,https://globalnews.ca/news/6238618/former-cop-says-more-than-apology-to-black-community-needed-from-police/,globalnews.ca
675,https://globalnews.ca/news/5991248/appeal-indigenous-children-welfare/,globalnews.ca
676,https://aptnnews.ca/2019/11/29/federal-court-strikes-down-request-from-canada-to-have-human-rights-tribunal-ruling-put-on-hold/,aptnnews.ca
677,https://globalnews.ca/news/6234948/after-street-checks-apology-african-nova-scotians-present-canada-with-a-challenge-and-opportunity/,globalnews.ca
678,https://www.cbc.ca/news/canada/newfoundland-labrador/kijiji-discrimination-human-rights-1.5346877,cbc.ca
