incident_id,city_or_region,province,national,detailed_location,article_url,needs_review,notes
811,Calgary,Alberta,,,https://globalnews.ca/news/6594902/calgary-herald-racist-comic-syndicated-apology/,,
812,,Ontario,,,https://www.huffingtonpost.ca/entry/lynn-beyak-suspended-senate-second-time_ca_5e5829f9c5b6beedb4e8b42f,,
813,Prince George,British Columbia,,,https://www.straight.com/news/1366761/ndp-mla-anne-kang-calls-out-racist-confession-published-newspaper,,
814,Ottawa,Ontario,,,https://www.thechronicleherald.ca/opinion/local-perspectives/paul-schneidereit-zann-goes-national-with-fight-against-environmental-racism-416225/,,
815,Windsor,Ontario,,,https://www.cbc.ca/news/canada/windsor/clearview-ai-worrisome-for-black-indigenous-marginalized-communities-1.5486325,,
816,Peel Region,Ontario,,,https://www.insauga.com/police-called-after-racism-discussions-become-heated-at-peel-district-school-board-meeting,,
817,Peel Region,Ontario,,,https://globalnews.ca/news/6671933/ontario-peel-school-board-review-racism/,,
818,Kingston,Ontario,,,https://www.queensjournal.ca/story/2020-01-31/news/chinese-new-year-couplets-torn-down-in-victoria-hall/,,
819,Regina,Saskatchewan,,,https://leaderpost.com/news/saskatchewan/schmidt-jury-recommendations-focus-on-bullying-supports/,,
820,Saskatoon,Saskatchewan,,,https://aptnnews.ca/2020/03/09/we-are-not-safe-online-threats-racism-causing-fear-for-indigenous-women-says-mmiwg-commissioner/,,
821,Brossard,Quebec,,,https://montreal.ctvnews.ca/brossard-mayor-calls-out-racist-misinformation-about-coronavirus-and-local-chinese-community-1.4791044?utm_medium=twitter&utm_source=dlvr.it,,
822,Ottawa,Ontario,,,https://thefulcrum.ca/news/it-was-a-horrible-experience-black-u-of-o-student-who-was-carded-slams-presidents-good-crisis-comments/,,
823,Montreal,Quebec,,,https://www.cbc.ca/news/canada/montreal/koreans-montreal-safety-warning-1.5501963,,
824,Ottawa,Ontario,,,https://windsorstar.com/news/politics/pro-life-candidates-leslyn-lewis-derek-sloan-qualify-for-final-ballot-in-tory-leadership-race/wcm/073cbe30-b763-431e-8145-75f7ab896f06/,,
825,,,Yes,,https://www.thestar.com/opinion/2020/03/16/migrant-worker-groups-slam-new-canadian-border-restrictions.html,,
826,North Bay,Ontario,,,https://northernontario.ctvnews.ca/canadian-actor-subjected-to-covid-19-racism-in-north-bay-1.4871499,,
827,Guelph,Ontario,,,https://www.guelphtoday.com/coronavirus-covid-19-local-news/guelphs-chinese-community-redirects-focus-on-aid-efforts-while-facing-racism-2201736,,
828,Guelph,Ontario,,,https://www.guelphtoday.com/coronavirus-covid-19-local-news/guelphs-chinese-community-redirects-focus-on-aid-efforts-while-facing-racism-2201736,,
829,Guelph,Ontario,,,https://www.guelphtoday.com/coronavirus-covid-19-local-news/guelphs-chinese-community-redirects-focus-on-aid-efforts-while-facing-racism-2201736,,
830,Halifax,Nova Scotia,,,https://www.halifaxexaminer.ca/featured/racist-tropes-about-covid-19-echo-the-long-history-of-anti-asian-stereoyping/,,
831,Cambridge,Ontario,,,https://www.theglobeandmail.com/politics/article-disqualified-conservative-leadership-candidate-sues-party-to-re-enter/,Check city,No mention of the city of Cambridge in the article.
832,Longueuil,Quebec,,,https://montreal.ctvnews.ca/asian-montrealers-say-they-ve-increasingly-been-victims-of-racism-during-covid-19-crisis-1.4880671,,
833,Montreal,Quebec,,,https://montreal.ctvnews.ca/asian-montrealers-say-they-ve-increasingly-been-victims-of-racism-during-covid-19-crisis-1.4880671,,
834,Montreal,Quebec,,,https://www.mtlblog.com/news/canada/qc/montreal/statues-at-montreal-buddhist-temple-defaced-with-sledgehammer-video,,
835,,,Yes,,https://www.bnaibrith.ca/jewish_group_s_webinar_hacked_with_racist_messages,,
836,Ottawa,Ontario,,,https://ottawacitizen.com/news/local-news/school-board-investigates-trustee-after-incident-in-barrhaven-park/,,
837,,,,,https://www.halifaxexaminer.ca/featured/toxifying-the-online-ecology/,,
838,,,,,https://www.halifaxexaminer.ca/featured/toxifying-the-online-ecology/,,
839,,Nova Scotia,,,https://www.halifaxexaminer.ca/featured/black-people-already-struggle-to-breathe-in-canada-ignoring-us-during-this-covid-19-crisis-will-only-make-it-worse/,,
840,,,,,https://www.cbc.ca/news/technology/zoombombing-fbi-warning-1.5519024,,
841,Halifax,Nova Scotia,,,https://www.thechronicleherald.ca/news/local/im-profoundly-tired-by-it-members-of-halifax-community-speak-out-about-racism-during-pandemic-434662/,,
842,Thunder Bay,Ontario,,,https://www.tbnewswatch.com/local-news/family-of-doctor-on-the-covid-19-front-line-subjected-to-racism-2249846,,
843,,Nova Scotia,,,https://www.halifaxexaminer.ca/featured/letter-from-black-community-to-premier-and-chief-medical-officer-has-been-vandalized-with-racist-comments/,,
844,,,Yes,,https://www.theglobeandmail.com/politics/article-scheer-refuses-to-comment-on-conservative-mps-call-for-top-doctor-to/,,
845,Vancouver,British Columbia,,,https://bc.ctvnews.ca/suspect-identified-after-police-release-video-of-assault-on-elderly-vancouver-man-1.4908898,,
846,Vancouver,British Columbia,,,https://www.straight.com/covid-19-pandemic/anti-Asian-hate-crimes-increase-Vancouver-Lululemon-apologizes-racist-shirt,,
847,Medicine Hat,Alberta,,,https://medicinehatnews.com/news/local-news/2020/02/28/hulgaard-pleads-guilty-to-charge-of-wilfully-promoting-hatred/,,
848,Vancouver,British Columbia,,,https://vancouversun.com/news/vancouver-mother-shares-terrifying-ordeal-as-citys-hate-crimes-rise/,,
849,,,Yes,,https://edmontonjournal.com/news/local-news/new-national-group-forms-to-combat-racism-against-asian-canadians/,,
850,Vancouver,British Columbia,,,https://www.citynews1130.com/2020/05/01/vancouver-chinese-cultural-centre-vandalized-with-racist-graffitti/,,
851,Halifax,Nova Scotia,,,https://www.thechronicleherald.ca/news/provincial/racism-on-the-rise-amid-pandemic-ns-rights-commission-director-442965/,,
852,Toronto,Ontario,,,https://www.cbc.ca/news/canada/toronto/black-teachers-tdsb-school-racism-1.5547761,,
853,Ottawa,Ontario,,,https://ottawacitizen.com/news/local-news/ottawa-police-officer-under-investigation-for-allegedly-making-racist-meme-suspended/,,
854,,,Yes,,https://www.cbc.ca/news/canada/epoch-times-coronavirus-bioweapon-1.5548217,,
855,,,Yes,,https://www.cbc.ca/news/politics/glen-murray-green-party-1.5553192,,
856,Brampton,Ontario,,,https://www.inbrampton.com/province-appoints-investigator-to-examine-peel-district-school-board-due-to-ongoing-concerns-about-r,,
857,Prince George,British Columbia,,,https://www.cbc.ca/news/canada/british-columbia/kelly-road-shas-ti-secondary-school-prince-george-bc-renaming-1.5548744,,
858,,,Yes,,https://aptnnews.ca/2020/04/30/first-nations-doctors-canadas-troublesome-pandemic-response/,,
859,Prince Albert,Saskatchewan,,,https://paherald.sk.ca/2020/04/30/metis-nation-representative-throws-support-behind-proposed-back-alley-bylaw/,,
860,Happy Valley-Goose Bay,Newfoundland and Labrador,,,https://www.cbc.ca/news/canada/newfoundland-labrador/goose-bay-coop-discrimination-1.5548945,,
861,Windsor,Ontario,,,https://www.cbc.ca/news/canada/windsor/windsor-resident-human-rights-tribunal-win-1.5533850,,
862,Ottawa,Ontario,,,https://www.cbc.ca/news/canada/ottawa/hate-crime-police-force-ottawa-reaction-1.5439673,,
863,Cherry Brook,Nova Scotia,,,https://lethbridgenewsnow.com/2020/01/25/commemorative-stamp-pays-tribute-to-all-black-hockey-league-in-the-maritimes-3/,,
864,Winnipeg,Manitoba,,,https://windsorstar.com/news/alleged-manitoba-white-supremacist-had-an-african-canadian-girlfriend-his-mother-says/wcm/df5814e7-f0a2-4bd7-893f-b39efcdae442/,,
865,Calgary,Alberta,,,https://www.cbc.ca/news/canada/calgary/hate-motivated-crime-police-calgary-1.5438535,,
866,Toronto,Ontario,,,https://www.ctvnews.ca/canada/toronto-job-applicant-says-recruiter-told-him-amazon-isn-t-hiring-iranians-1.4780553,,
867,,,Yes,,https://globalnews.ca/news/6490848/canadian-far-right-groups-internet-fringes/,,
868,Ottawa,Ontario,,,https://www.cbc.ca/news/canada/ottawa/algonquin-college-mural-defaced-arrest-1.5449148,,
869,Ottawa,Ontario,,,https://www.thestar.com/news/canada/2020/01/31/ottawa-police-investigate-egging-of-holocaust-monument-as-a-hate-crime.html,,
870,Vancouver,British Columbia,,,https://bc.ctvnews.ca/vancouver-police-under-fire-for-delaying-going-public-with-hate-crime-investigations-1.4921824,,
871,,Quebec,,,https://www.cbc.ca/news/canada/montreal/quebec-legault-facebook-hate-speech-1.5447566,,
872,Montreal,Quebec,,,https://www.citynews1130.com/video/2020/01/30/alt-right-message-pinned-at-concordia/,,
873,Toronto,Ontario,,,https://toronto.citynews.ca/2020/01/29/coronavirus-chinatown-toronto/,,
874,Montreal,Quebec,,,https://www.cjnews.com/news/canada/montreal-does-not-adopt-ihra-definition-of-anti-semitism,,
875,Sudbury,Ontario,,,https://www.timminstoday.com/local-news/white-supremacist-group-targeting-them-with-doxing-threats-say-members-of-sudburys-lgbtq-community-2056561,,
876,,,Yes,,https://aptnnews.ca/2020/01/27/human-rights-case-to-compensate-first-nations-kids-extended-to-late-february/,,
877,Surrey,British Columbia,,,https://globalnews.ca/news/6547272/watchdog-clears-rcmp-arrest-surrey-vigil-new-zealand-massacre/,,
878,Montreal,Quebec,,,https://www.cbc.ca/news/canada/montreal/nazi-memorabilia-montreal-auction-1.5462836,,
879,,,Yes,,https://www.cbc.ca/news/politics/class-action-perry-bellegarde-1.5461577,,
880,Courtenay,British Columbia,,,https://www.cheknews.ca/new-video-protesters-push-plywood-at-truck-going-through-wetsuweten-highway-19-blockade-645649/,Check city,Location originally listed as Wet'suwet'en but article describes the location as being near Courtenay (on the Vancouver Island).
881,Cape Breton,Nova Scotia,,,https://cfjctoday.com/2020/02/09/100-per-cent-racial-indigenous-hockey-players-dad-rejects-report-on-verbal-abuse/,,
882,Vancouver,British Columbia,,,https://www.cbc.ca/news/canada/british-columbia/b-c-newspaper-s-coronavirus-headline-called-out-for-racial-discrimination-1.5456658,,
883,Mississauga,Ontario,,,https://www.thestar.com/news/gta/2020/02/06/this-egyptian-canadian-woman-went-to-withdraw-her-own-money-at-rbc-what-happened-next-is-the-subject-of-a-lawsuit-against-the-bank-and-peel-police.html,,
884,Kingston,Ontario,,,https://www.huffingtonpost.ca/entry/coronavirus-party-queens-university_ca_5e3b5800c5b6b70886f9a83f,,
885,Timmins,Ontario,,,https://www.cbc.ca/news/canada/sudbury/ohrc-hrto-timmins-deaths-1.5453207,,
886,,,Yes,,https://www.hilltimes.com/2020/02/05/backlogs-lengthy-delays-await-indian-status-applicants-following-removal-of-sex-discrimination-law/233703,,
887,Niagara,Ontario,,,https://www.stcatharinesstandard.ca/news-story/9871585-hate-aimed-at-first-nations-as-a-result-of-blockades/,,
888,Victoria,British Columbia,,,https://bc.ctvnews.ca/demonstrators-at-b-c-legislature-say-they-were-visited-by-white-supremacists-friday-1.4833694,,
889,Stonewall,Manitoba,,,https://winnipeg.ctvnews.ca/human-rights-group-calls-for-removal-of-nazi-memorabilia-in-stonewall-auction-1.4832354,,
890,,Ontario,,,https://www.cjnews.com/news/canada/ontario-moves-closer-to-adopting-ihra-definition-of-anti-semitism,,
891,Vancouver,British Columbia,,,https://www.cbc.ca/news/canada/british-columbia/rise-in-anti-indigenous-racism-violence-requires-allyship-accountability-say-victims-advocates-1.5477383,,
892,Vancouver,British Columbia,,,https://www.cbc.ca/news/canada/british-columbia/rise-in-anti-indigenous-racism-violence-requires-allyship-accountability-say-victims-advocates-1.5477383,,
893,Vancouver,British Columbia,,,https://www.cbc.ca/news/canada/british-columbia/rise-in-anti-indigenous-racism-violence-requires-allyship-accountability-say-victims-advocates-1.5477383,,
894,Calgary,Alberta,,,https://www.cbc.ca/news/canada/calgary/hate-crime-calgary-police-valley-ridge-1.5477685,,
895,Mississauga,Ontario,,,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/police-seek-assistance-after-hate-crime-incident-captured-on-video,,
896,Brampton,Ontario,,,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/police-seek-assistance-after-hate-crime-incident-captured-on-video,,
897,,,Yes,,https://www.cjnews.com/news/canada/bnai-brith-launches-lawsuit-against-the-federal-government,,
898,Penticton,British Columbia,,,https://www.vernonmorningstar.com/news/alleged-racially-motivated-vandalism-concerns-penticton-chinese-community/,,
899,Granby,Quebec,,,https://www.cjnews.com/news/canada/quebecer-accused-of-hate-refused-bail,,
900,Vancouver,British Columbia,,,https://bc.ctvnews.ca/b-c-women-say-they-experienced-racial-discrimination-while-flying-with-air-canada-1.4824004,,
901,Toronto,Ontario,,,https://www.ctvnews.ca/w5/female-police-officers-come-forward-with-allegations-of-sexual-harassment-discrimination-1.4821765,,
902,,,Yes,,https://nationalpost.com/news/canadian-donation-site-stops-fundraising-campaign-for-imprisoned-leader-of-u-s-neo-nazi-group,,
903,Vancouver,British Columbia,,,https://www.citynews1130.com/2020/05/05/suspect-sought-in-attack-on-woman/,,
904,Ottawa,Ontario,,,https://www.cbc.ca/news/canada/ottawa/police-investigate-hate-incident-covid19-1.5556686,,
905,Brooks,Alberta,,,https://lethbridgenewsnow.com/2020/05/04/dr-hinshaw-calls-out-wave-of-discrimination-against-immigrants-in-brooks-high-river/,,
906,High River,Alberta,,,https://lethbridgenewsnow.com/2020/05/04/dr-hinshaw-calls-out-wave-of-discrimination-against-immigrants-in-brooks-high-river/,,
907,,British Columbia,,,https://globalnews.ca/video/6914886/b-c-government-appoints-task-force-to-combat-anti-asian-hate-crime,,
908,Vancouver,British Columbia,,,https://bc.ctvnews.ca/memorial-bench-for-late-mother-defaced-with-anti-china-graffiti-1.4927503,,
909,Vancouver,British Columbia,,,https://bc.ctvnews.ca/violent-skytrain-attack-surveillance-video-leads-to-arrest-of-suspect-charges-laid-1.4918930,,
910,Bolton,Ontario,,,https://www.insauga.com/peel-district-school-board-terminates-school-council-chair-for-islamophobic-tweet,,
911,Calgary,Alberta,,,https://www.cbc.ca/news/canada/calgary/calgary-police-covid-19-threats-charge-investigation-1.5517980,,
912,Calgary,Alberta,,,https://www.cbc.ca/news/canada/calgary/calgary-police-covid-19-threats-charge-investigation-1.5517980,,
913,Toronto,Ontario,,,https://www.bnaibrith.ca/jewish_group_s_webinar_hacked_with_racist_messages,,
914,Regina,Saskatchewan,,,https://www.cbc.ca/news/canada/saskatchewan/dollarama-english-only-1.5568416?fbclid=IwAR2JbS3Wa5vCwbtXiUDNdDhzw6Hh_nyBa9ohHlONU17kEZt6sfYmxNvvfsE,,
915,Vancouver,British Columbia,,,https://globalnews.ca/news/6947103/east-vancouver-racist-incident/?fbclid=IwAR05IO85B42cr3nfmaGytI1W_9oG6NjNdps7zQTuXDaNsnoXJKu2H6dxchw,,
916,,,Yes,,https://www.citynews1130.com/2020/05/12/activist-bryan-adams-covid-post-racist/,,
917,Richmond,British Columbia,,Steveston,https://www.cbc.ca/news/canada/british-columbia/richmond-bc-clara-kan-racism-covid-19-1.5565451,,
918,Vancouver,British Columbia,,,https://www.cbc.ca/news/canada/british-columbia/suspect-dead-racist-attack-public-transit-1.5568475,,
919,Regina,Saskatchewan,,,https://leaderpost.com/news/saskatchewan/racist-comments-posted-on-anniversary-of-sask-teens-death/,,
920,Montreal,Quebec,,,https://ottawasun.com/news/local-news/abuse-or-racism-toward-people-of-asian-descent-is-now-being-documented/wcm/b5b7aae6-3606-4452-8637-e3f4656d838b,,
921,Ottawa,Ontario,,,https://ottawa.ctvnews.ca/ottawa-police-encourage-residents-to-report-racist-incidents-1.4936444,,
922,,,Yes,,https://globalnews.ca/news/6884140/derek-sloan-theresa-tam-attack/,,
923,Shelburne,Ontario,,,https://www.cbc.ca/news/canada/nova-scotia/after-racist-graffiti-shows-up-near-shelburne-community-bands-together-1.5566975,,
924,Fredericton,New Brunswick,,,https://www.thebruns.ca/articles/theatre-unb-culture-is-not-costume,,
925,Hamilton,Ontario,,,https://www.cbc.ca/news/canada/hamilton/hate-crimes-online-1.5492086,,
926,Saskatoon,Saskatchewan,,,https://www.cbc.ca/news/canada/saskatoon/clark-condemns-posters-1.5489901,,
927,Montreal,Quebec,,,https://www.cbc.ca/news/canada/montreal/vandalism-temples-1.5485151,,
928,Toronto,Ontario,,,https://www.bnaibrith.ca/canadian_arabic_newspaper_runs_terrorist_official_s_antisemitic_article,,
929,Yellowknife,Northwest Territories,,,https://www.cbc.ca/news/canada/north/northern-united-place-nazi-flag-1.5484637,,
930,Burnaby,British Columbia,,,https://www.cbc.ca/news/canada/british-columbia/bc-smudging-human-rights-1.5484816,,
931,Mississauga,Ontario,,,https://www.cbc.ca/news/canada/toronto/human-rights-tribunal-peel-police-girl-handcuffed-1.5483456,,
932,Vancouver,British Columbia,,,https://www.citynews1130.com/2020/05/16/man-shouts-racist-slurs-hits-woman-in-face-after-she-sneezes-while-walking-dog-in-east-van/,,
933,Vancouver,British Columbia,,,https://globalnews.ca/news/6966505/coronavirus-vancouver-chinatown-racist-graffiti/,,
934,Edmonton,Alberta,,,https://edmonton.ctvnews.ca/i-m-just-like-you-edmonton-woman-says-she-has-been-a-victim-of-racism-during-pandemic-1.4952080?fbclid=IwAR3uapG-UnaT0bUYBdCcykHTMgfhMkth5hUFnzWquiFjiGgYZwXI2dy7mXs,,
935,Calgary,Alberta,,,https://calgaryherald.com/news/bilingual-sign-vandalism-in-historic-mission-district-comes-with-silver-lining/wcm/a2d72746-ca23-48aa-93a0-e05d1c9829d2/,,
936,Vancouver,British Columbia,,,https://philippinecanadiannews.com/canada/hotel-worker-nym-calvez-cyberbullied-after-cbc-interview/?fbclid=IwAR3T7fFLD5CtN3EpoTLdHYxUZ82ud0NkVBGTTGeLblUf9zuSfd3dCm5bMgg,,
937,Montreal,Quebec,,,https://montrealgazette.com/news/indigenous-group-files-human-rights-complaint-against-montreal-police/,,
938,Montreal,Quebec,,,https://montreal.ctvnews.ca/after-failing-to-deliver-race-relations-groups-call-for-montreal-police-to-address-profiling-1.4948591,,
939,Whistler,British Columbia,,,https://www.squamishchief.com/news/local-news/whistler-family-speaks-out-after-being-told-to-go-back-to-china-1.24136375,,
940,Manitoulin Island,Ontario,,,https://northernontario.ctvnews.ca/facing-racist-social-media-attacks-manitoulin-island-leaders-plead-for-tolerance-1.4949103,,
941,Ottawa,Ontario,,,https://www.cbc.ca/news/politics/karahalios-out-for-second-time-leadership-1.5579498,,
942,Calgary,Alberta,,,https://calgaryherald.com/news/graffiti-attack-on-calgary-chinese-consulate-reflects-rising-racism-against-asians-say-activists,,
943,Richmond,British Columbia,,,https://bc.ctvnews.ca/richmond-rcmp-seeking-witnesses-to-alleged-racist-assault-1.4961161,,
944,Brampton,Ontario,,,https://www.therecord.com/ts/politics/provincial/2020/05/28/peel-principal-on-leave-after-xenophobic-and-racist-comment.html,,
945,Brampton,Ontario,,,https://globalnews.ca/news/7004076/brampton-home-racist-incident/,,
946,Saskatoon,Saskatchewan,,,https://saskatoon.ctvnews.ca/completely-ridiculous-alleged-racist-attack-on-15-year-old-boy-caught-on-camera-1.4952051,,
947,Vancouver,British Columbia,,,https://www.vancouverisawesome.com/vancouver-news/vandals-deface-lions-in-vancouvers-chinatown-with-racist-graffiti-again-2396250,,
948,Kelowna,British Columbia,,,https://www.castanet.net/news/Kelowna/301273/Local-man-paints-over-racist-symbol-sprayed-on-rock-at-trailhead,,
949,Burnaby,British Columbia,,,https://bc.ctvnews.ca/video-released-by-rcmp-shows-someone-tripping-an-elderly-woman-in-burnaby-1.4959358,,
950,Vancouver,British Columbia,,,https://www.citynews1130.com/2020/05/27/vancouver-teacher-suspended/,,
951,,Quebec,,,https://globalnews.ca/news/7010714/montreal-george-floyd-protest-arrests/,,
952,,,Yes,,https://nationalpost.com/opinion/rex-murphy-canada-is-not-a-racist-country-despite-what-the-liberals-say,,
953,,Ontario,,,https://globalnews.ca/news/7020609/experts-slam-premiers-comments-racism-canada/,,
954,,,Yes,,https://www.cbc.ca/news/politics/stockwell-day-systemic-racism-canada-1.5597550,,
955,Toronto,Ontario,,,https://www.tsn.ca/in-depth-evander-kane-myles-douglas-discuss-how-racism-affects-hockey-culture-1.1478472,,
956,,Newfoundland and Labrador,,,https://www.saltwire.com/news/local/group-wants-action-on-anti-racism-in-newfoundland-and-labrador-458818/,,
957,Port Alberni,British Columbia,,,https://cheknews.ca/racist-taunts-in-port-alberni-facebook-video-spark-outrage-672406/,,
958,Guelph,Ontario,,,https://kitchener.ctvnews.ca/racist-tiktok-videos-spark-outrage-at-the-university-of-guelph-1.4963915,,
959,Kingston,Ontario,,,https://www.thewhig.com/news/local-news/police-examining-racist-posts-in-private-facebook-group,,
960,Burnaby,British Columbia,,,https://newsinteractives.cbc.ca/longform/covid-racism-not-always-overt,,
961,Vancouver,British Columbia,,,https://newsinteractives.cbc.ca/longform/covid-racism-not-always-overt,,
962,Coquitlam,British Columbia,,,https://newsinteractives.cbc.ca/longform/covid-racism-not-always-overt,,
963,Vancouver,British Columbia,,,https://newsinteractives.cbc.ca/longform/covid-racism-not-always-overt,,
964,Moncton,New Brunswick,,,https://atlantic.ctvnews.ca/moncton-man-apologizes-for-racist-tirade-police-investigate-assault-on-protester-1.4966405,,
965,Winnipeg,Manitoba,,,https://globalnews.ca/news/7053839/canadian-museum-for-human-rights-allegations-racism-discrimination/,,
966,Innisfail,Alberta,,,https://calgaryherald.com/news/local-news/anti-racism-march-in-central-alberta-postponed-after-angry-backlash,,
967,Waterloo,Ontario,,,https://www.kitchenertoday.com/local-news/laurier-investigating-racist-posts-by-students-2415637,,
968,,,Yes,,https://globalnews.ca/news/7060822/rcmp-commissioner-systemic-racism/,,
969,Peterborough,Ontario,,,https://globalnews.ca/news/7044428/anti-black-incident-peterborough-racism/,,
970,Hamilton,Ontario,,,https://www.cbc.ca/news/canada/hamilton/mcmaster-racism-student-1.5597972,,
971,Vancouver,British Columbia,,,https://bc.ctvnews.ca/racist-messages-sent-from-vancouver-company-shared-on-instagram-prompting-apology-1.4974396,,
972,Winnipeg,Manitoba,,,https://www.cbc.ca/news/canada/manitoba/tuxedo-village-restaurant-vanadalized-racist-facebook-post-1.5606711,,
973,Saanich,British Columbia,,,https://www.timescolonist.com/news/local/racist-posts-appear-on-mount-douglas-s-online-yearbook-1.24148878,,
974,Kitchener,Ontario,,,https://www.cbc.ca/news/canada/kitchener-waterloo/kelly-macnab-isaiah-racist-messages-killed-kitchenre-1.5608127,,
975,Saanich,British Columbia,,,https://www.cbc.ca/news/indigenous/bc-hospital-staff-indigenous-health-game-1.5623759,,
976,Montreal,Quebec,,,https://www.cbc.ca/news/canada/montreal/spvm-systemic-racism-discrimination-1.5613651,,
977,Toronto,Ontario,,,https://www.cp24.com/news/police-investigate-racist-signs-left-at-finch-west-station-1.4992229,,
978,Montreal,Quebec,,,https://www.cbc.ca/news/canada/montreal/racist-video-human-rights-complaint-1.5625675,,
979,Ottawa,Ontario,,,https://www.cbc.ca/news/politics/ndp-jagmeet-singh-rota-racist-therrien-1.5616661,,
980,Welland,Ontario,,,https://www.stcatharinesstandard.ca/news/niagara-region/2020/06/17/racism-not-acceptable-in-rose-city-says-mayor-frank-campion.html,,
981,St. John's,Newfoundland and Labrador,,,https://www.cbc.ca/news/canada/newfoundland-labrador/zachary-kuehner-licence-deactivated-1.5613933,,
982,,,Yes,,https://globalnews.ca/news/7083527/conservative-leadership-candidates-systemic-racism-canada/,,
983,Saskatoon,Saskatchewan,,,https://www.cbc.ca/news/canada/saskatchewan/persephone-open-letter-1.5617620,,
984,Montreal,Quebec,,,https://montreal.ctvnews.ca/troubling-hate-speech-montreal-private-school-condemns-video-showing-students-wearing-costume-spelling-out-n-word-1.4991991,,
985,Waterloo,Ontario,,,https://www.cbc.ca/news/canada/kitchener-waterloo/racist-flyers-interracial-relationships-waterloo-police-1.5625276,,
986,,Alberta,,,https://www.cbc.ca/news/canada/edmonton/alberta-government-won-t-apologize-for-appointee-critics-say-made-racist-anti-semitic-posts-1.5623019,,
987,Vancouver,British Columbia,,,https://www.cbc.ca/news/canada/british-columbia/michael-korenberg-resigns-ubc-1.5621268,,
988,Calgary,Alberta,,,https://calgaryherald.com/news/local-news/athabasca-oil-corporation-responds-to-allegations-of-racial-discrimination,,
989,,Ontario,,,https://www.cbc.ca/news/canada/toronto/letter-anti-black-racism-allegations-ontario-public-service-1.5623725,,
990,Calgary,Alberta,,,https://globalnews.ca/news/7108994/indigenous-teacher-racism-calgary/,,
991,,Quebec,,,https://globalnews.ca/news/7091550/racist-meme-canadian-military/,,
992,,Quebec,,,https://globalnews.ca/news/7100246/bloc-leader-twitter-lynching/,,
993,Saint-Eustache,Quebec,,,https://www.cbc.ca/news/canada/montreal/st-eustache-police-racial-profiling-complaint-1.5621661,,
994,Peel Region,Ontario,,,https://www.stcatharinesstandard.ca/ts/politics/provincial/2020/06/23/peel-education-director-fired-after-criticism-over-boards-handling-of-racism-dysfunction.html,,
995,Cornwall,Ontario,,,https://www.cbc.ca/news/canada/ottawa/racist-attack-cornwall-school-bus-daughter-taunted-mother-demands-change-1.5615346,,
996,Toronto,Ontario,,,https://globalnews.ca/news/7098601/anti-black-hate-crime-toronto-community/,,
997,Abbotsford,British Columbia,,,https://www.citynews1130.com/2020/06/22/ufv-investigation-racism-social-media/,,
998,Montreal,Quebec,,,https://www.cbc.ca/news/canada/montreal/wanted-criminal-lindsay-place-lbpsb-1.5629575,,
999,,British Columbia,,,https://globalnews.ca/news/7114162/b-c-foreign-trained-doctors-human-rights-complaint/,,
1000,Vancouver,British Columbia,,,https://vancouversun.com/news/local-news/dan-fumano-vpd-chief-adam-palmer-talks-police-reform-racism,,
